Uniformly Sampled Time Series,Time Line,Forecasted Time Series,SSA Eigenvalues
0.5874672,Thu Jan 01 00:55:39 CET 1970,0.5874672,,
-3.8349518E-4,Thu Jan 01 00:55:49 CET 1970,-3.8349518E-4,,
-0.58808774,Thu Jan 01 00:55:59 CET 1970,-0.58808774,,
-0.951169,Thu Jan 01 00:56:09 CET 1970,-0.951169,,
-0.95094687,Thu Jan 01 00:56:19 CET 1970,-0.95094687,,
-0.587506,Thu Jan 01 00:56:29 CET 1970,-0.587506,,
3.355583E-4,Thu Jan 01 00:56:39 CET 1970,3.355583E-4,,
0.58804893,Thu Jan 01 00:56:49 CET 1970,0.58804893,,
0.95115423,Thu Jan 01 00:56:59 CET 1970,0.95115423,,
0.95105794,Thu Jan 01 00:57:04 CET 1970,0.95105794,,
0.95096165,Thu Jan 01 00:57:09 CET 1970,0.95096165,,
0.5875448,Thu Jan 01 00:57:19 CET 1970,0.5875448,,
-2.876214E-4,Thu Jan 01 00:57:29 CET 1970,-2.876214E-4,,
-0.5880102,Thu Jan 01 00:57:39 CET 1970,-0.5880102,,
-0.95113945,Thu Jan 01 00:57:49 CET 1970,-0.95113945,,
-0.9509765,Thu Jan 01 00:57:59 CET 1970,-0.9509765,,
-0.58758354,Thu Jan 01 00:58:09 CET 1970,-0.58758354,,
2.396845E-4,Thu Jan 01 00:58:19 CET 1970,2.396845E-4,,
0.5879714,Thu Jan 01 00:58:29 CET 1970,0.5879714,,
0.769548,Thu Jan 01 00:58:34 CET 1970,0.769548,,
0.9511246,Thu Jan 01 00:58:39 CET 1970,0.9511246,,
0.95099133,Thu Jan 01 00:58:49 CET 1970,0.95099133,,
0.58762234,Thu Jan 01 00:58:59 CET 1970,0.58762234,,
-1.917476E-4,Thu Jan 01 00:59:09 CET 1970,-1.917476E-4,,
-0.5879326,Thu Jan 01 00:59:19 CET 1970,-0.5879326,,
-0.9511098,Thu Jan 01 00:59:29 CET 1970,-0.9511098,,
-0.9510061,Thu Jan 01 00:59:39 CET 1970,-0.9510061,,
-0.58766115,Thu Jan 01 00:59:49 CET 1970,-0.58766115,,
1.438107E-4,Thu Jan 01 00:59:59 CET 1970,1.438107E-4,,
0.29401882535,Thu Jan 01 01:00:04 CET 1970,0.29401882535,,
0.58789384,Thu Jan 01 01:00:09 CET 1970,0.58789384,,
0.95109504,Thu Jan 01 01:00:19 CET 1970,0.95109504,,
0.95102096,Thu Jan 01 01:00:29 CET 1970,0.95102096,,
0.58769995,Thu Jan 01 01:00:39 CET 1970,0.58769995,,
-9.58738E-5,Thu Jan 01 01:00:49 CET 1970,-9.58738E-5,,
-0.58785504,Thu Jan 01 01:00:59 CET 1970,-0.58785504,,
-0.9510802,Thu Jan 01 01:01:09 CET 1970,-0.9510802,,
-0.9510358,Thu Jan 01 01:01:19 CET 1970,-0.9510358,,
-0.5877387,Thu Jan 01 01:01:29 CET 1970,-0.5877387,,
-0.29384538154999995,Thu Jan 01 01:01:34 CET 1970,-0.29384538154999995,,
4.79369E-5,Thu Jan 01 01:01:39 CET 1970,4.79369E-5,,
0.5878163,Thu Jan 01 01:01:49 CET 1970,0.5878163,,
0.9510654,Thu Jan 01 01:01:59 CET 1970,0.9510654,,
0.9510506,Thu Jan 01 01:02:09 CET 1970,0.9510506,,
0.5877775,Thu Jan 01 01:02:19 CET 1970,0.5877775,,
1.2737565E-14,Thu Jan 01 01:02:29 CET 1970,1.2737565E-14,,
-0.5877775,Thu Jan 01 01:02:39 CET 1970,-0.5877775,,
-0.9510506,Thu Jan 01 01:02:49 CET 1970,-0.9510506,,
-0.9510654,Thu Jan 01 01:02:59 CET 1970,-0.9510654,,
-0.76944085,Thu Jan 01 01:03:04 CET 1970,-0.76944085,,
-0.5878163,Thu Jan 01 01:03:09 CET 1970,-0.5878163,,
-4.79369E-5,Thu Jan 01 01:03:19 CET 1970,-4.79369E-5,,
0.5877387,Thu Jan 01 01:03:29 CET 1970,0.5877387,,
0.9510358,Thu Jan 01 01:03:39 CET 1970,0.9510358,,
0.9510802,Thu Jan 01 01:03:49 CET 1970,0.9510802,,
0.58785504,Thu Jan 01 01:03:59 CET 1970,0.58785504,,
9.58738E-5,Thu Jan 01 01:04:09 CET 1970,9.58738E-5,,
-0.58769995,Thu Jan 01 01:04:19 CET 1970,-0.58769995,,
-0.95102096,Thu Jan 01 01:04:29 CET 1970,-0.95102096,,
-0.951058,Thu Jan 01 01:04:34 CET 1970,-0.951058,,
-0.95109504,Thu Jan 01 01:04:39 CET 1970,-0.95109504,,
-0.58789384,Thu Jan 01 01:04:49 CET 1970,-0.58789384,,
-1.438107E-4,Thu Jan 01 01:04:59 CET 1970,-1.438107E-4,,
0.58766115,Thu Jan 01 01:05:09 CET 1970,0.58766115,,
0.9510061,Thu Jan 01 01:05:19 CET 1970,0.9510061,,
0.9511098,Thu Jan 01 01:05:29 CET 1970,0.9511098,,
0.5879326,Thu Jan 01 01:05:39 CET 1970,0.5879326,,
1.917476E-4,Thu Jan 01 01:05:49 CET 1970,1.917476E-4,,
-0.58762234,Thu Jan 01 01:05:59 CET 1970,-0.58762234,,
-0.7693068350000001,Thu Jan 01 01:06:04 CET 1970,-0.7693068350000001,,
-0.95099133,Thu Jan 01 01:06:09 CET 1970,-0.95099133,,
-0.9511246,Thu Jan 01 01:06:19 CET 1970,-0.9511246,,
-0.5879714,Thu Jan 01 01:06:29 CET 1970,-0.5879714,,
-2.396845E-4,Thu Jan 01 01:06:39 CET 1970,-2.396845E-4,,
0.58758354,Thu Jan 01 01:06:49 CET 1970,0.58758354,,
0.9509765,Thu Jan 01 01:06:59 CET 1970,0.9509765,,
0.95113945,Thu Jan 01 01:07:09 CET 1970,0.95113945,,
0.5880102,Thu Jan 01 01:07:19 CET 1970,0.5880102,,
2.876214E-4,Thu Jan 01 01:07:29 CET 1970,2.876214E-4,,
-0.2936285893,Thu Jan 01 01:07:34 CET 1970,-0.2936285893,,
-0.5875448,Thu Jan 01 01:07:39 CET 1970,-0.5875448,,
-0.95096165,Thu Jan 01 01:07:49 CET 1970,-0.95096165,,
-0.95115423,Thu Jan 01 01:07:59 CET 1970,-0.95115423,,
-0.58804893,Thu Jan 01 01:08:09 CET 1970,-0.58804893,,
-3.355583E-4,Thu Jan 01 01:08:19 CET 1970,-3.355583E-4,,
0.587506,Thu Jan 01 01:08:29 CET 1970,0.587506,,
0.95094687,Thu Jan 01 01:08:39 CET 1970,0.95094687,,
0.951169,Thu Jan 01 01:08:49 CET 1970,0.951169,,
0.58808774,Thu Jan 01 01:08:59 CET 1970,0.58808774,,
0.29423561759,Thu Jan 01 01:09:04 CET 1970,0.29423561759,,
3.8349518E-4,Thu Jan 01 01:09:09 CET 1970,3.8349518E-4,,
-0.5874672,Thu Jan 01 01:09:19 CET 1970,-0.5874672,,
-0.950932,Thu Jan 01 01:09:29 CET 1970,-0.950932,,
-0.95118386,Thu Jan 01 01:09:39 CET 1970,-0.95118386,,
-0.5881265,Thu Jan 01 01:09:49 CET 1970,-0.5881265,,
-4.314321E-4,Thu Jan 01 01:09:59 CET 1970,-4.314321E-4,,
0.5874284,Thu Jan 01 01:10:09 CET 1970,0.5874284,,
0.9509172,Thu Jan 01 01:10:19 CET 1970,0.9509172,,
0.95119864,Thu Jan 01 01:10:29 CET 1970,0.95119864,,
0.76968192,Thu Jan 01 01:10:34 CET 1970,0.76968192,,
0.5881652,Thu Jan 01 01:10:39 CET 1970,0.5881652,,
4.79369E-4,Thu Jan 01 01:10:49 CET 1970,4.79369E-4,,
-0.5873896,Thu Jan 01 01:10:59 CET 1970,-0.5873896,,
-0.95090234,Thu Jan 01 01:11:09 CET 1970,-0.95090234,,
-0.9512134,Thu Jan 01 01:11:19 CET 1970,-0.9512134,,
-0.588204,Thu Jan 01 01:11:29 CET 1970,-0.588204,,
-5.273059E-4,Thu Jan 01 01:11:39 CET 1970,-5.273059E-4,,
0.5873508,Thu Jan 01 01:11:49 CET 1970,0.5873508,,
0.9508875,Thu Jan 01 01:11:59 CET 1970,0.9508875,,
0.95105785,Thu Jan 01 01:12:04 CET 1970,0.95105785,,
0.9512282,Thu Jan 01 01:12:09 CET 1970,0.9512282,,
0.58824277,Thu Jan 01 01:12:19 CET 1970,0.58824277,,
5.7524274E-4,Thu Jan 01 01:12:29 CET 1970,5.7524274E-4,,
-0.58731204,Thu Jan 01 01:12:39 CET 1970,-0.58731204,,
-0.95087266,Thu Jan 01 01:12:49 CET 1970,-0.95087266,,
-0.951243,Thu Jan 01 01:12:59 CET 1970,-0.951243,,
-0.5882816,Thu Jan 01 01:13:09 CET 1970,-0.5882816,,
-6.2317966E-4,Thu Jan 01 01:13:19 CET 1970,-6.2317966E-4,,
0.58727324,Thu Jan 01 01:13:29 CET 1970,0.58727324,,
0.7690655200000001,Thu Jan 01 01:13:34 CET 1970,0.7690655200000001,,
0.9508578,Thu Jan 01 01:13:39 CET 1970,0.9508578,,
0.95125777,Thu Jan 01 01:13:49 CET 1970,0.95125777,,
0.5883203,Thu Jan 01 01:13:59 CET 1970,0.5883203,,
6.711165E-4,Thu Jan 01 01:14:09 CET 1970,6.711165E-4,,
-0.58723444,Thu Jan 01 01:14:19 CET 1970,-0.58723444,,
-0.950843,Thu Jan 01 01:14:29 CET 1970,-0.950843,,
-0.95127255,Thu Jan 01 01:14:39 CET 1970,-0.95127255,,
-0.58835906,Thu Jan 01 01:14:49 CET 1970,-0.58835906,,
-7.1905344E-4,Thu Jan 01 01:14:59 CET 1970,-7.1905344E-4,,
0.29323828828,Thu Jan 01 01:15:04 CET 1970,0.29323828828,,
0.58719563,Thu Jan 01 01:15:09 CET 1970,0.58719563,,
0.95082814,Thu Jan 01 01:15:19 CET 1970,0.95082814,,
0.9512873,Thu Jan 01 01:15:29 CET 1970,0.9512873,,
0.58839786,Thu Jan 01 01:15:39 CET 1970,0.58839786,,
7.669903E-4,Thu Jan 01 01:15:49 CET 1970,7.669903E-4,,
-0.58715683,Thu Jan 01 01:15:59 CET 1970,-0.58715683,,
-0.9508133,Thu Jan 01 01:16:09 CET 1970,-0.9508133,,
-0.9513021,Thu Jan 01 01:16:19 CET 1970,-0.9513021,,
-0.5884366,Thu Jan 01 01:16:29 CET 1970,-0.5884366,,
-0.2946257636,Thu Jan 01 01:16:34 CET 1970,-0.2946257636,,
-8.149272E-4,Thu Jan 01 01:16:39 CET 1970,-8.149272E-4,,
0.587118,Thu Jan 01 01:16:49 CET 1970,0.587118,,
0.95079845,Thu Jan 01 01:16:59 CET 1970,0.95079845,,
0.9513169,Thu Jan 01 01:17:09 CET 1970,0.9513169,,
0.58847535,Thu Jan 01 01:17:19 CET 1970,0.58847535,,
8.628641E-4,Thu Jan 01 01:17:29 CET 1970,8.628641E-4,,
-0.5870792,Thu Jan 01 01:17:39 CET 1970,-0.5870792,,
-0.9507836,Thu Jan 01 01:17:49 CET 1970,-0.9507836,,
-0.9513317,Thu Jan 01 01:17:59 CET 1970,-0.9513317,,
-0.7699229000000001,Thu Jan 01 01:18:04 CET 1970,-0.7699229000000001,,
-0.5885141,Thu Jan 01 01:18:09 CET 1970,-0.5885141,,
-9.1080094E-4,Thu Jan 01 01:18:19 CET 1970,-9.1080094E-4,,
0.58704036,Thu Jan 01 01:18:29 CET 1970,0.58704036,,
0.9507687,Thu Jan 01 01:18:39 CET 1970,0.9507687,,
0.95134646,Thu Jan 01 01:18:49 CET 1970,0.95134646,,
0.5885529,Thu Jan 01 01:18:59 CET 1970,0.5885529,,
9.5873786E-4,Thu Jan 01 01:19:09 CET 1970,9.5873786E-4,,
-0.58700156,Thu Jan 01 01:19:19 CET 1970,-0.58700156,,
-0.95075387,Thu Jan 01 01:19:29 CET 1970,-0.95075387,,
-0.951057535,Thu Jan 01 01:19:34 CET 1970,-0.951057535,,
-0.9513612,Thu Jan 01 01:19:39 CET 1970,-0.9513612,,
-0.58859164,Thu Jan 01 01:19:49 CET 1970,-0.58859164,,
-0.0010066747,Thu Jan 01 01:19:59 CET 1970,-0.0010066747,,
0.58696276,Thu Jan 01 01:20:09 CET 1970,0.58696276,,
0.950739,Thu Jan 01 01:20:19 CET 1970,0.950739,,
0.95137596,Thu Jan 01 01:20:29 CET 1970,0.95137596,,
0.5886304,Thu Jan 01 01:20:39 CET 1970,0.5886304,,
0.0010546116,Thu Jan 01 01:20:49 CET 1970,0.0010546116,,
-0.58692396,Thu Jan 01 01:20:59 CET 1970,-0.58692396,,
-0.76882403,Thu Jan 01 01:21:04 CET 1970,-0.76882403,,
-0.9507241,Thu Jan 01 01:21:09 CET 1970,-0.9507241,,
-0.95139074,Thu Jan 01 01:21:19 CET 1970,-0.95139074,,
-0.5886691,Thu Jan 01 01:21:29 CET 1970,-0.5886691,,
-0.0011025484,Thu Jan 01 01:21:39 CET 1970,-0.0011025484,,
0.58688515,Thu Jan 01 01:21:49 CET 1970,0.58688515,,
0.9507093,Thu Jan 01 01:21:59 CET 1970,0.9507093,,
0.9514055,Thu Jan 01 01:22:09 CET 1970,0.9514055,,
0.58870786,Thu Jan 01 01:22:19 CET 1970,0.58870786,,
0.0011504854,Thu Jan 01 01:22:29 CET 1970,0.0011504854,,
-0.29284793229999995,Thu Jan 01 01:22:34 CET 1970,-0.29284793229999995,,
-0.58684635,Thu Jan 01 01:22:39 CET 1970,-0.58684635,,
-0.95069444,Thu Jan 01 01:22:49 CET 1970,-0.95069444,,
-0.95142025,Thu Jan 01 01:22:59 CET 1970,-0.95142025,,
-0.5887466,Thu Jan 01 01:23:09 CET 1970,-0.5887466,,
-0.0011984222,Thu Jan 01 01:23:19 CET 1970,-0.0011984222,,
0.58680755,Thu Jan 01 01:23:29 CET 1970,0.58680755,,
0.95067954,Thu Jan 01 01:23:39 CET 1970,0.95067954,,
0.951435,Thu Jan 01 01:23:49 CET 1970,0.951435,,
0.58878535,Thu Jan 01 01:23:59 CET 1970,0.58878535,,
0.29501585455,Thu Jan 01 01:24:04 CET 1970,0.29501585455,,
0.0012463591,Thu Jan 01 01:24:09 CET 1970,0.0012463591,,
-0.5867687,Thu Jan 01 01:24:19 CET 1970,-0.5867687,,
-0.9506647,Thu Jan 01 01:24:29 CET 1970,-0.9506647,,
-0.95144975,Thu Jan 01 01:24:39 CET 1970,-0.95144975,,
-0.5888241,Thu Jan 01 01:24:49 CET 1970,-0.5888241,,
-0.0012942959,Thu Jan 01 01:24:59 CET 1970,-0.0012942959,,
0.5867299,Thu Jan 01 01:25:09 CET 1970,0.5867299,,
0.9506498,Thu Jan 01 01:25:19 CET 1970,0.9506498,,
0.95146453,Thu Jan 01 01:25:29 CET 1970,0.95146453,,
0.770163685,Thu Jan 01 01:25:34 CET 1970,0.770163685,,
0.58886284,Thu Jan 01 01:25:39 CET 1970,0.58886284,,
0.0013422328,Thu Jan 01 01:25:49 CET 1970,0.0013422328,,
-0.5866911,Thu Jan 01 01:25:59 CET 1970,-0.5866911,,
-0.95063496,Thu Jan 01 01:26:09 CET 1970,-0.95063496,,
-0.95147926,Thu Jan 01 01:26:19 CET 1970,-0.95147926,,
-0.5889016,Thu Jan 01 01:26:29 CET 1970,-0.5889016,,
-0.0013901696,Thu Jan 01 01:26:39 CET 1970,-0.0013901696,,
0.5866523,Thu Jan 01 01:26:49 CET 1970,0.5866523,,
0.95062006,Thu Jan 01 01:26:59 CET 1970,0.95062006,,
0.95105705,Thu Jan 01 01:27:04 CET 1970,0.95105705,,
0.95149404,Thu Jan 01 01:27:09 CET 1970,0.95149404,,
0.5889403,Thu Jan 01 01:27:19 CET 1970,0.5889403,,
0.0014381065,Thu Jan 01 01:27:29 CET 1970,0.0014381065,,
-0.5866134,Thu Jan 01 01:27:39 CET 1970,-0.5866134,,
-0.95060515,Thu Jan 01 01:27:49 CET 1970,-0.95060515,,
-0.95150876,Thu Jan 01 01:27:59 CET 1970,-0.95150876,,
-0.58897907,Thu Jan 01 01:28:09 CET 1970,-0.58897907,,
-0.0014860433,Thu Jan 01 01:28:19 CET 1970,-0.0014860433,,
0.5865746,Thu Jan 01 01:28:29 CET 1970,0.5865746,,
0.76858245,Thu Jan 01 01:28:34 CET 1970,0.76858245,,
0.9505903,Thu Jan 01 01:28:39 CET 1970,0.9505903,,
0.95152354,Thu Jan 01 01:28:49 CET 1970,0.95152354,,
0.5890178,Thu Jan 01 01:28:59 CET 1970,0.5890178,,
0.0015339801,Thu Jan 01 01:29:09 CET 1970,0.0015339801,,
-0.58653575,Thu Jan 01 01:29:19 CET 1970,-0.58653575,,
-0.9505754,Thu Jan 01 01:29:29 CET 1970,-0.9505754,,
-0.95153826,Thu Jan 01 01:29:39 CET 1970,-0.95153826,,
-0.58905655,Thu Jan 01 01:29:49 CET 1970,-0.58905655,,
-0.001581917,Thu Jan 01 01:29:59 CET 1970,-0.001581917,,
0.2924575165,Thu Jan 01 01:30:04 CET 1970,0.2924575165,,
0.58649695,Thu Jan 01 01:30:09 CET 1970,0.58649695,,
0.9505605,Thu Jan 01 01:30:19 CET 1970,0.9505605,,
0.951553,Thu Jan 01 01:30:29 CET 1970,0.951553,,
0.5890953,Thu Jan 01 01:30:39 CET 1970,0.5890953,,
0.0016298539,Thu Jan 01 01:30:49 CET 1970,0.0016298539,,
-0.58645815,Thu Jan 01 01:30:59 CET 1970,-0.58645815,,
-0.95054567,Thu Jan 01 01:31:09 CET 1970,-0.95054567,,
-0.95156777,Thu Jan 01 01:31:19 CET 1970,-0.95156777,,
-0.58913404,Thu Jan 01 01:31:29 CET 1970,-0.58913404,,
-0.29540591535,Thu Jan 01 01:31:34 CET 1970,-0.29540591535,,
-0.0016777907,Thu Jan 01 01:31:39 CET 1970,-0.0016777907,,
0.5864193,Thu Jan 01 01:31:49 CET 1970,0.5864193,,
0.95053077,Thu Jan 01 01:31:59 CET 1970,0.95053077,,
0.9515825,Thu Jan 01 01:32:09 CET 1970,0.9515825,,
0.5891728,Thu Jan 01 01:32:19 CET 1970,0.5891728,,
0.0017257276,Thu Jan 01 01:32:29 CET 1970,0.0017257276,,
-0.5863805,Thu Jan 01 01:32:39 CET 1970,-0.5863805,,
-0.95051587,Thu Jan 01 01:32:49 CET 1970,-0.95051587,,
-0.9515972,Thu Jan 01 01:32:59 CET 1970,-0.9515972,,
-0.77040435,Thu Jan 01 01:33:04 CET 1970,-0.77040435,,
-0.5892115,Thu Jan 01 01:33:09 CET 1970,-0.5892115,,
-0.0017736644,Thu Jan 01 01:33:19 CET 1970,-0.0017736644,,
0.5863416,Thu Jan 01 01:33:29 CET 1970,0.5863416,,
0.95050097,Thu Jan 01 01:33:39 CET 1970,0.95050097,,
0.95161194,Thu Jan 01 01:33:49 CET 1970,0.95161194,,
0.58925027,Thu Jan 01 01:33:59 CET 1970,0.58925027,,
0.0018216012,Thu Jan 01 01:34:09 CET 1970,0.0018216012,,
-0.5863028,Thu Jan 01 01:34:19 CET 1970,-0.5863028,,
-0.95048606,Thu Jan 01 01:34:29 CET 1970,-0.95048606,,
-0.9510563599999999,Thu Jan 01 01:34:34 CET 1970,-0.9510563599999999,,
-0.95162666,Thu Jan 01 01:34:39 CET 1970,-0.95162666,,
-0.58928895,Thu Jan 01 01:34:49 CET 1970,-0.58928895,,
-0.001869538,Thu Jan 01 01:34:59 CET 1970,-0.001869538,,
0.58626395,Thu Jan 01 01:35:09 CET 1970,0.58626395,,
0.95047116,Thu Jan 01 01:35:19 CET 1970,0.95047116,,
0.9516414,Thu Jan 01 01:35:29 CET 1970,0.9516414,,
0.5893277,Thu Jan 01 01:35:39 CET 1970,0.5893277,,
0.0019174748,Thu Jan 01 01:35:49 CET 1970,0.0019174748,,
-0.58622515,Thu Jan 01 01:35:59 CET 1970,-0.58622515,,
-0.768340705,Thu Jan 01 01:36:04 CET 1970,-0.768340705,,
-0.95045626,Thu Jan 01 01:36:09 CET 1970,-0.95045626,,
-0.95165616,Thu Jan 01 01:36:19 CET 1970,-0.95165616,,
-0.58936644,Thu Jan 01 01:36:29 CET 1970,-0.58936644,,
-0.0019654117,Thu Jan 01 01:36:39 CET 1970,-0.0019654117,,
0.5861863,Thu Jan 01 01:36:49 CET 1970,0.5861863,,
0.95044136,Thu Jan 01 01:36:59 CET 1970,0.95044136,,
0.9516709,Thu Jan 01 01:37:09 CET 1970,0.9516709,,
0.5894051,Thu Jan 01 01:37:19 CET 1970,0.5894051,,
0.0020133485,Thu Jan 01 01:37:29 CET 1970,0.0020133485,,
-0.29206707575,Thu Jan 01 01:37:34 CET 1970,-0.29206707575,,
-0.5861475,Thu Jan 01 01:37:39 CET 1970,-0.5861475,,
-0.95042646,Thu Jan 01 01:37:49 CET 1970,-0.95042646,,
-0.9516856,Thu Jan 01 01:37:59 CET 1970,-0.9516856,,
-0.58944386,Thu Jan 01 01:38:09 CET 1970,-0.58944386,,
-0.0020612853,Thu Jan 01 01:38:19 CET 1970,-0.0020612853,,
0.5861086,Thu Jan 01 01:38:29 CET 1970,0.5861086,,
0.95041156,Thu Jan 01 01:38:39 CET 1970,0.95041156,,
0.95170027,Thu Jan 01 01:38:49 CET 1970,0.95170027,,
0.5894826,Thu Jan 01 01:38:59 CET 1970,0.5894826,,
0.29579591099999997,Thu Jan 01 01:39:04 CET 1970,0.29579591099999997,,
0.002109222,Thu Jan 01 01:39:09 CET 1970,0.002109222,,
-0.58606976,Thu Jan 01 01:39:19 CET 1970,-0.58606976,,
-0.95039666,Thu Jan 01 01:39:29 CET 1970,-0.95039666,,
-0.951715,Thu Jan 01 01:39:39 CET 1970,-0.951715,,
-0.5895213,Thu Jan 01 01:39:49 CET 1970,-0.5895213,,
-0.002157159,Thu Jan 01 01:39:59 CET 1970,-0.002157159,,
0.58603096,Thu Jan 01 01:40:09 CET 1970,0.58603096,,
0.95038176,Thu Jan 01 01:40:19 CET 1970,0.95038176,,
0.9517297,Thu Jan 01 01:40:29 CET 1970,0.9517297,,
0.770644865,Thu Jan 01 01:40:34 CET 1970,0.770644865,,
0.58956003,Thu Jan 01 01:40:39 CET 1970,0.58956003,,
0.0022050955,Thu Jan 01 01:40:49 CET 1970,0.0022050955,,
-0.5859921,Thu Jan 01 01:40:59 CET 1970,-0.5859921,,
-0.95036685,Thu Jan 01 01:41:09 CET 1970,-0.95036685,,
-0.95174444,Thu Jan 01 01:41:19 CET 1970,-0.95174444,,
-0.5895988,Thu Jan 01 01:41:29 CET 1970,-0.5895988,,
-0.0022530323,Thu Jan 01 01:41:39 CET 1970,-0.0022530323,,
0.58595324,Thu Jan 01 01:41:49 CET 1970,0.58595324,,
0.9503519,Thu Jan 01 01:41:59 CET 1970,0.9503519,,
0.9510555300000001,Thu Jan 01 01:42:04 CET 1970,0.9510555300000001,,
0.95175916,Thu Jan 01 01:42:09 CET 1970,0.95175916,,
0.58963746,Thu Jan 01 01:42:19 CET 1970,0.58963746,,
0.002300969,Thu Jan 01 01:42:29 CET 1970,0.002300969,,
-0.58591443,Thu Jan 01 01:42:39 CET 1970,-0.58591443,,
-0.950337,Thu Jan 01 01:42:49 CET 1970,-0.950337,,
-0.9517739,Thu Jan 01 01:42:59 CET 1970,-0.9517739,,
-0.5896762,Thu Jan 01 01:43:09 CET 1970,-0.5896762,,
-0.002348906,Thu Jan 01 01:43:19 CET 1970,-0.002348906,,
0.5858756,Thu Jan 01 01:43:29 CET 1970,0.5858756,,
0.76809885,Thu Jan 01 01:43:34 CET 1970,0.76809885,,
0.9503221,Thu Jan 01 01:43:39 CET 1970,0.9503221,,
0.95178854,Thu Jan 01 01:43:49 CET 1970,0.95178854,,
0.5897149,Thu Jan 01 01:43:59 CET 1970,0.5897149,,
0.0023968427,Thu Jan 01 01:44:09 CET 1970,0.0023968427,,
-0.5858367,Thu Jan 01 01:44:19 CET 1970,-0.5858367,,
-0.95030713,Thu Jan 01 01:44:29 CET 1970,-0.95030713,,
-0.95180327,Thu Jan 01 01:44:39 CET 1970,-0.95180327,,
-0.5897536,Thu Jan 01 01:44:49 CET 1970,-0.5897536,,
-0.0024447795,Thu Jan 01 01:44:59 CET 1970,-0.0024447795,,
0.29167653525,Thu Jan 01 01:45:04 CET 1970,0.29167653525,,
0.58579785,Thu Jan 01 01:45:09 CET 1970,0.58579785,,
0.9502922,Thu Jan 01 01:45:19 CET 1970,0.9502922,,
0.951818,Thu Jan 01 01:45:29 CET 1970,0.951818,,
0.5897923,Thu Jan 01 01:45:39 CET 1970,0.5897923,,
0.0024927163,Thu Jan 01 01:45:49 CET 1970,0.0024927163,,
-0.585759,Thu Jan 01 01:45:59 CET 1970,-0.585759,,
-0.9502773,Thu Jan 01 01:46:09 CET 1970,-0.9502773,,
-0.95183265,Thu Jan 01 01:46:19 CET 1970,-0.95183265,,
-0.58983105,Thu Jan 01 01:46:29 CET 1970,-0.58983105,,
-0.29618585145000004,Thu Jan 01 01:46:34 CET 1970,-0.29618585145000004,,
-0.0025406529,Thu Jan 01 01:46:39 CET 1970,-0.0025406529,,
0.5857202,Thu Jan 01 01:46:49 CET 1970,0.5857202,,
0.95026237,Thu Jan 01 01:46:59 CET 1970,0.95026237,,
0.9518474,Thu Jan 01 01:47:09 CET 1970,0.9518474,,
0.58986974,Thu Jan 01 01:47:19 CET 1970,0.58986974,,
0.0025885897,Thu Jan 01 01:47:29 CET 1970,0.0025885897,,
-0.5856813,Thu Jan 01 01:47:39 CET 1970,-0.5856813,,
-0.95024747,Thu Jan 01 01:47:49 CET 1970,-0.95024747,,
-0.95186204,Thu Jan 01 01:47:59 CET 1970,-0.95186204,,
-0.77088527,Thu Jan 01 01:48:04 CET 1970,-0.77088527,,
-0.5899085,Thu Jan 01 01:48:09 CET 1970,-0.5899085,,
-0.0026365265,Thu Jan 01 01:48:19 CET 1970,-0.0026365265,,
0.58564246,Thu Jan 01 01:48:29 CET 1970,0.58564246,,
0.9502325,Thu Jan 01 01:48:39 CET 1970,0.9502325,,
0.95187676,Thu Jan 01 01:48:49 CET 1970,0.95187676,,
0.58994716,Thu Jan 01 01:48:59 CET 1970,0.58994716,,
0.002684463,Thu Jan 01 01:49:09 CET 1970,0.002684463,,
-0.5856036,Thu Jan 01 01:49:19 CET 1970,-0.5856036,,
-0.95021755,Thu Jan 01 01:49:29 CET 1970,-0.95021755,,
-0.9510544750000001,Thu Jan 01 01:49:34 CET 1970,-0.9510544750000001,,
-0.9518914,Thu Jan 01 01:49:39 CET 1970,-0.9518914,,
-0.58998585,Thu Jan 01 01:49:49 CET 1970,-0.58998585,,
-0.0027323999,Thu Jan 01 01:49:59 CET 1970,-0.0027323999,,
0.58556473,Thu Jan 01 01:50:09 CET 1970,0.58556473,,
0.95020264,Thu Jan 01 01:50:19 CET 1970,0.95020264,,
0.95190614,Thu Jan 01 01:50:29 CET 1970,0.95190614,,
0.5900246,Thu Jan 01 01:50:39 CET 1970,0.5900246,,
0.0027803367,Thu Jan 01 01:50:49 CET 1970,0.0027803367,,
-0.5855259,Thu Jan 01 01:50:59 CET 1970,-0.5855259,,
-0.7678568,Thu Jan 01 01:51:04 CET 1970,-0.7678568,,
-0.9501877,Thu Jan 01 01:51:09 CET 1970,-0.9501877,,
-0.9519208,Thu Jan 01 01:51:19 CET 1970,-0.9519208,,
-0.5900633,Thu Jan 01 01:51:29 CET 1970,-0.5900633,,
-0.0028282732,Thu Jan 01 01:51:39 CET 1970,-0.0028282732,,
0.585487,Thu Jan 01 01:51:49 CET 1970,0.585487,,
0.9501727,Thu Jan 01 01:51:59 CET 1970,0.9501727,,
0.9519355,Thu Jan 01 01:52:09 CET 1970,0.9519355,,
0.59010196,Thu Jan 01 01:52:19 CET 1970,0.59010196,,
0.00287621,Thu Jan 01 01:52:29 CET 1970,0.00287621,,
-0.29128597,Thu Jan 01 01:52:34 CET 1970,-0.29128597,,
-0.58544815,Thu Jan 01 01:52:39 CET 1970,-0.58544815,,
